,Category 0,Category 1,Category 2,Category 3,Latitude,Location,Longitude,Name,Out of Business,Price,Rating,Review Count
3235,Barbeque,Southern,Burgers,,61.1872133,"Anchorage, AK",-149.8677075,Turnagain Arm Pit BBQ,False,$$,3.5,122
3236,Indian,,,,61.19572,"Anchorage, AK",-149.89408,Bombay Deluxe Indian Restaurant,False,$$,3.5,186
3237,Hawaiian,Poke,Sandwiches,,61.1988296508789,"Anchorage, AK",-149.890991210938,Hula Hands Restaurant,False,$$,4.0,112
3238,Italian,Modern European,,,61.174251,"Anchorage, AK",-149.897061,Villa Nova Restaurant,False,$$$,3.5,91
3239,Bakeries,Sandwiches,,,61.19273,"Anchorage, AK",-149.87311,Great Harvest Bread - Anchorage,False,$$,4.5,165
3240,Vietnamese,,,,61.19297,"Anchorage, AK",-149.87766,Pho Vietnam,False,$$,4.0,113
3241,Chinese,,,,61.1942601,"Anchorage, AK",-149.872761,AK Wok,False,$$,3.5,34
3242,American (Traditional),Pizza,Sandwiches,,61.18819,"Anchorage, AK",-149.86925,Johnny Chicago's,False,$,4.0,123
3243,Mexican,,,,61.195692,"Anchorage, AK",-149.883845,Taco King,False,$,3.5,142
3244,Grocery,Delis,,,61.18846,"Anchorage, AK",-149.89457,Eastern European Store & Deli,False,$$,4.5,24
3245,Thai,,,,61.1944306962733,"Anchorage, AK",-149.873193115483,Jasmine Thai,False,$$,3.5,43
3246,Cheesesteaks,,,,61.1977500915527,"Anchorage, AK",-149.879058837891,Straight Out of Philly,False,$$,3.5,72
3247,Vietnamese,Thai,,,61.17498,"Anchorage, AK",-149.89772,Pho Jula,False,$$,4.0,56
3248,Pizza,,,,61.1749649047852,"Anchorage, AK",-149.896942138672,Luigi's Pizza,False,$$,4.0,27
3249,Seafood,Steakhouses,American (New),,41.13197,"Cheyenne, WY",-104.81827,Wyoming's Rib & Chop House,False,$$,4.0,442
3250,Breweries,Burgers,,,41.13182,"Cheyenne, WY",-104.81422,Accomplice Beer Company,False,$$,4.0,193
3251,Burgers,,,,41.13448,"Cheyenne, WY",-104.81399,2 Doors Down,False,$$,4.0,197
3252,Pizza,Wine Bars,Italian,,41.1387085123908,"Cheyenne, WY",-104.815987812029,Bella Fuoco Wood Fired Pizza,False,$$,4.0,62
3253,American (Traditional),Bars,,,41.1468414425086,"Cheyenne, WY",-104.801968932152,The Office Bar & Grill,False,$$,3.5,32
3254,Mexican,,,,41.1340484619141,"Cheyenne, WY",-104.810913085938,Hacienda Guadalajara,False,$$,4.0,116
3255,Thai,,,,41.1249561,"Cheyenne, WY",-104.8090272,Anong's Thai Cuisine,False,$$,4.0,141
3256,Bakeries,Sandwiches,Desserts,,41.1378448,"Cheyenne, WY",-104.8099765,The Bread Basket,False,$,4.5,141
3257,American (Traditional),,,,41.134033203125,"Cheyenne, WY",-104.813911437988,Sanford's Grub & Pub,False,$$,3.5,183
3258,Barbeque,Custom Cakes,,,41.1350400189274,"Cheyenne, WY",-104.814811689123,Tasty Bones BBQ & Bakery,False,$$,4.0,75
3259,Bubble Tea,Taiwanese,,,41.16049,"Cheyenne, WY",-104.7761,Destination Taiwan,False,$,5.0,10
3260,American (New),Seafood,Steakhouses,,41.13799,"Cheyenne, WY",-104.79047,Poor Richard's Restaurant,False,$$,3.5,92
3261,Steakhouses,Barbeque,American (Traditional),,41.158294,"Cheyenne, WY",-104.79406,Texas Roadhouse,False,$$,4.0,81
3262,Japanese,Sushi Bars,Bars,,41.16127,"Cheyenne, WY",-104.78962,Wasabi Japanese Grill & Bar,False,$$,3.5,104
3263,Bars,American (Traditional),,,41.1319465637207,"Cheyenne, WY",-104.81517791748,Albany Restaurant Bar & Liquormart,False,$$,4.0,102
3264,Japanese,Sushi Bars,Asian Fusion,,41.1341239752418,"Cheyenne, WY",-104.815393052995,Bejo,False,$$,4.0,46
3265,Italian,Pizza,,,41.1336288452148,"Cheyenne, WY",-104.814125061035,Downtown Pizzeria,False,$,4.0,88
3266,Italian,Pizza,,,41.1592631042004,"Cheyenne, WY",-104.804881811142,L'Osteria Mondello,False,$$,4.0,75
3267,Vegetarian,Lounges,Cocktail Bars,,41.1331694407903,"Cheyenne, WY",-104.81539607048,Paramount Ballroom,False,$$,4.5,13
3268,Cafes,,,,41.12274,"Cheyenne, WY",-104.80782,Diamond Horseshoe Restaurant,False,$,4.0,41
3269,Chinese,Thai,,,41.13473,"Cheyenne, WY",-104.80902,Good Friends Chinese Restaurant,False,$,4.0,34
3270,Mexican,,,,41.13485,"Cheyenne, WY",-104.81303,El Charrito Mexican Grill,False,$,4.0,45
3271,Mexican,,,,41.1642846700271,"Cheyenne, WY",-104.822828072198,Taqueria Mexicana MI Tierra,False,$,4.5,18
3272,Breakfast & Brunch,American (Traditional),Mexican,,41.13868,"Cheyenne, WY",-104.79242,R & B Breakfast Club,False,$,4.0,128
3273,Coffee & Tea,Desserts,American (Traditional),,41.13728,"Cheyenne, WY",-104.76575,The Pie Lady Restaurant,False,$,3.5,38
3274,Hotels,Bed & Breakfast,American (Traditional),,41.1350402832031,"Cheyenne, WY",-104.812942504883,Nagle-Warren Mansion B & B,False,$$$$,4.0,23
3275,Chicken Wings,,,,41.1589651732035,"Cheyenne, WY",-104.805689999988,Wing Shack,False,$,3.5,25
3276,Chinese,,,,41.13305,"Cheyenne, WY",-104.8165,Golden House Chinese Restaurant,False,$$,3.5,45
3277,Mexican,,,,41.1359214782715,"Cheyenne, WY",-104.805892944336,Rodolfos Mexican Grill,False,$,3.5,55
3278,Bars,Arcades,Food Court,,41.1334613580916,"Cheyenne, WY",-104.815430603921,Flippers Family Arcade,False,$,4.5,16
3279,American (Traditional),Pizza,Sports Bars,,41.1591499,"Cheyenne, WY",-104.79904,Old Chicago Pizza & Taproom,False,$$,2.5,55
3280,Pizza,Italian,,,41.13642,"Cheyenne, WY",-104.8048,Blackjack Pizza & Salads,False,$$,4.0,20
3281,Coffee & Tea,Breakfast & Brunch,Cafes,,41.1520184196062,"Cheyenne, WY",-104.822855629027,Central cafe,False,$$$,4.0,32
3282,Mexican,Bars,,,41.1598734,"Cheyenne, WY",-104.7983221,Guadalajara Mexican Restaurant,False,$$,3.5,34
3283,American (New),Cantonese,Vietnamese,,41.13384,"Cheyenne, WY",-104.82207,Dynasty Cafe,False,$,3.5,28
3284,Burgers,Fast Food,Ice Cream & Frozen Yogurt,,41.158938,"Cheyenne, WY",-104.809753,Culvers,False,$,4.0,21
3285,Italian,Salad,,,41.16061,"Cheyenne, WY",-104.80511,Olive Garden Italian Restaurant,False,$$,3.0,47
3286,Mexican,,,,41.1599949002659,"Cheyenne, WY",-104.796701744199,Rolando's Mexican Grill,False,$,3.5,36
3287,Fast Food,,,,41.15977598,"Cheyenne, WY",-104.7792355,Chick-fil-A,False,$,4.5,31
3288,Chinese,,,,41.1611175537109,"Cheyenne, WY",-104.79264831543,China Buffett,False,$$,3.5,33
3289,Chinese,,,,41.1345,"Cheyenne, WY",-104.81762,Twin Dragon,False,$$,3.0,44
3290,Salad,American (New),Sandwiches,,39.216555,"Columbia, MD",-76.862868,Urban Plates,False,$$,4.5,165
3291,American (New),Wine Bars,Seafood,,39.2163291,"Columbia, MD",-76.8602017,Seasons 52,False,$$,4.0,561
3292,American (Traditional),,,,39.176102,"Columbia, MD",-76.839439,Cravin' Food Done Right,False,$$,4.0,81
3293,Seafood,,,,39.216435,"Columbia, MD",-76.862877,The Walrus Oyster & Ale House,False,$$,3.5,309
3294,Tex-Mex,Mexican,,,39.214869,"Columbia, MD",-76.862839,Uncle Julio's,False,$$,4.0,307
3295,Italian,Bars,,,39.2156245,"Columbia, MD",-76.8616784,Maggiano's Little Italy,False,$$,4.0,384
3296,Japanese,Sushi Bars,Soup,,39.1776108207654,"Columbia, MD",-76.843181751796,Kome Sushi,False,$$,4.5,187
3297,Chicken Wings,Korean,Asian Fusion,,39.21576,"Columbia, MD",-76.865571,Bonchon - Columbia,False,$$,4.0,49
3298,Peruvian,Latin American,,,39.1958738217583,"Columbia, MD",-76.8818811998398,Grille Chick'n Pollo,False,$,4.5,108
3299,American (Traditional),Cocktail Bars,,,39.21112,"Columbia, MD",-76.86637,Cured Table & Tap,False,$$$,4.0,87
3300,Sushi Bars,Seafood,Asian Fusion,,39.169038,"Columbia, MD",-76.865165,Sushi Nari,False,$$,4.0,187
3301,Fast Food,Burgers,,,39.216622,"Columbia, MD",-76.863117,Shake Shack,False,$$,4.0,155
3302,Indian,,,,39.2196276702595,"Columbia, MD",-76.8737024556355,Curry & Kabob,False,$$,4.5,204
3303,Cocktail Bars,Supper Clubs,Sandwiches,,39.21112,"Columbia, MD",-76.86637,18th & 21st,False,$$,4.0,49
3304,American (New),Seafood,Burgers,,39.216048,"Columbia, MD",-76.857096,Clyde's of Columbia,False,$$,3.0,376
3305,Asian Fusion,Korean,,,39.2157182083804,"Columbia, MD",-76.8613768325409,BIBIBOP Asian Grill,False,$,4.0,60
3306,Delis,,,,39.1795349121094,"Columbia, MD",-76.8463287353516,Joe's Place,False,$,4.5,46
3307,Vietnamese,,,,39.1773719787598,"Columbia, MD",-76.8424530029297,An Loi,False,$,3.5,325
3308,Japanese,Steakhouses,Sushi Bars,,39.1953772546991,"Columbia, MD",-76.8836112423799,Koto Sake Japanese Steak House,False,$$,3.5,187
3309,Barbeque,Seafood,Bars,,39.1692724448648,"Columbia, MD",-76.8652742646049,The Corner Stable,False,$$,3.0,225
3310,Japanese,Sushi Bars,Asian Fusion,,39.21609,"Columbia, MD",-76.8556399,Sushi Sono,False,$$$,4.0,406
3311,Pubs,American (New),,,39.2122611999512,"Columbia, MD",-76.8586883544922,Union Jack's,False,$$,3.0,288
3312,Afghan,,,,39.222696487926,"Columbia, MD",-76.8907352197292,Maiwand Kabob,False,$$,4.0,238
3313,Chinese,Seafood,,,39.177421,"Columbia, MD",-76.839845,Hunan Manor Restaurant,False,$$,3.0,348
3314,Cheesesteaks,Chicken Wings,,,39.21148,"Columbia, MD",-76.88455,Arirang Hill Cheese Steak,False,$,3.5,34
3315,Afghan,Persian/Iranian,Indian,,39.2164374,"Columbia, MD",-76.8602046,Kabob Connection,False,$$,4.0,110
3316,American (Traditional),Sports Bars,Music Venues,,39.210637031686,"Columbia, MD",-76.8461863609091,The Second Chance Saloon,False,$$,3.5,96
3317,American (New),Desserts,,,39.21718,"Columbia, MD",-76.864223,The Cheesecake Factory,False,$$,3.0,404
3318,Asian Fusion,Sushi Bars,,,39.20951,"Columbia, MD",-76.88563,Asian Palace Fusion,False,$$,3.5,139
3319,Greek,Mediterranean,Sandwiches,,39.2153606,"Columbia, MD",-76.8614318,Zoës Kitchen,False,$,3.5,140
3320,Soul Food,Chicken Wings,Waffles,,39.186765,"Columbia, MD",-76.84391,Chick N' Friends,False,$,3.5,142
3321,Dinner Theater,,,,39.208801,"Columbia, MD",-76.858459,Toby's Dinner Theatre,False,$$$,4.0,79
3322,Pizza,Sports Bars,Italian,,39.176788,"Columbia, MD",-76.846435,Grotto Pizza,False,$$,3.0,116
3323,Pizza,Fast Food,,,39.2140621840902,"Columbia, MD",-76.8652820058044,MOD Pizza,False,$,4.0,148
3324,Fondue,,,,39.219902,"Columbia, MD",-76.874139,The Melting Pot,False,$$$,3.5,186
3325,American (New),Modern European,,,39.18074,"Columbia, MD",-76.86406,Kings Contrivance Restaurant,False,$$$,3.5,123
3326,Bowling,Arcades,American (Traditional),,39.215594,"Columbia, MD",-76.861179,Main Event Entertainment,False,$$,2.0,129
3327,Coffee & Tea,Breakfast & Brunch,Creperies,,39.1947279203205,"Columbia, MD",-76.8834972363914,Cafe Mezcla,False,$$,4.0,194
3328,Pizza,Italian,,,39.16966691059,"Columbia, MD",-76.8650199472904,Trattoria E Pizzeria,False,$,3.5,124
3329,Chinese,Asian Fusion,Gluten-Free,,39.2161665,"Columbia, MD",-76.8624169,P.F. Chang's,False,$$,3.0,241
3330,American (Traditional),Sports Bars,,,39.1865517284132,"Columbia, MD",-76.8436731758638,Sonoma's Bar and Grill,False,$$,3.5,75
3331,American (Traditional),Bars,,,39.2229359939546,"Columbia, MD",-76.8418590325873,5485 Restaurant & Bar,False,$$,3.5,9
3332,Pizza,,,,39.21334,"Columbia, MD",-76.87092,Waterloo Pizza at Exxon,False,$,4.0,73
3333,Chinese,Thai,,,39.210578,"Columbia, MD",-76.845739,Lucky's China Inn,False,$$,3.0,61
3334,Pizza,Sandwiches,,,39.1844962,"Columbia, MD",-76.8708797,Roma's Pizzeria,False,$,4.0,60
3335,Sushi Bars,,,,39.2150176920514,"Columbia, MD",-76.8613672637824,Wasabi Sushi,False,$$,4.0,40
3336,Delis,,,,39.2117461334795,"Columbia, MD",-76.8819401039573,Charter Deli,False,$,4.0,32
3337,Pizza,Italian,Chicken Wings,,33.4148799,"Mesa, AZ",-111.74683,Twisted Pies Pizzeria,False,$,4.5,203
3338,Mexican,,,,33.423911,"Mesa, AZ",-111.772864,Pollos LaChuya,False,$$,5.0,126
3339,Tacos,,,,33.3828889125833,"Mesa, AZ",-111.739206360119,Tacos Tijuana,False,$,4.5,90
3340,Steakhouses,Brazilian,Desserts,,33.38172,"Mesa, AZ",-111.75456,Rodizio Grill - Mesa,False,$$$,4.0,396
3341,German,,,,33.4153167,"Mesa, AZ",-111.7273145,Zur Kate,False,$$,4.5,244
3342,Chinese,Asian Fusion,,,33.39503,"Mesa, AZ",-111.75599,Ginger Zing,False,$,4.5,184
3343,Barbeque,Southern,Caterers,,33.4158582417136,"Mesa, AZ",-111.732411290344,Waldo's BBQ,False,$$,4.0,352
3344,Gastropubs,American (New),,,33.38126,"Mesa, AZ",-111.72347,Union Grill & Tap,False,$$,4.0,166
3345,Mediterranean,Greek,Pizza,,33.392653,"Mesa, AZ",-111.752171,Gyro House Mesa,False,$,4.0,221
3346,Thai,Gluten-Free,Vegan,,33.38186,"Mesa, AZ",-111.73855,Royyim Thai Cuisine,False,$$,4.5,103
3347,German,,,,33.4150426534608,"Mesa, AZ",-111.726201653433,Bavarian Point Restaurant,False,$$,3.0,161
3348,Italian,,,,33.380516,"Mesa, AZ",-111.724395,Zappone's Italian Bistro,False,$$,4.0,374
3349,Burgers,Hot Dogs,American (New),,33.380437,"Mesa, AZ",-111.753369,BurgerFi,False,$$,4.0,341
3350,Burgers,Breakfast & Brunch,Sandwiches,,33.4064076,"Mesa, AZ",-111.7716542,Giant Hamburgers,False,$,4.5,444
3351,Hawaiian,Barbeque,Polynesian,,33.395472,"Mesa, AZ",-111.75296,Mokis Hawaiian Grill,False,$,3.5,229
3352,Desserts,Ice Cream & Frozen Yogurt,Creperies,,33.3833536,"Mesa, AZ",-111.7541815,Crème & Chocolats,False,$,4.5,126
3353,Hawaiian,Caribbean,,,33.38054,"Mesa, AZ",-111.75456,Rumbi Island Grill,False,$,4.0,125
3354,Seafood,,,,33.37961,"Mesa, AZ",-111.7577,Seafood Market and Restaurant,False,$$,3.0,146
3355,Pizza,Vegan,Gluten-Free,,33.38227,"Mesa, AZ",-111.73968,Pieology Pizzeria,False,$,4.0,115
3356,Bakeries,Cafes,Custom Cakes,,33.4160346984863,"Mesa, AZ",-111.740203857422,Sassy's Cafe & Bakery,False,$,4.5,136
3357,Italian,,,,33.3837042,"Mesa, AZ",-111.7543818,Buca di Beppo Italian Restaurant,False,$$,3.0,258
3358,Mediterranean,American (New),Vegetarian,,33.3850803980909,"Mesa, AZ",-111.756374723197,Pita Jungle,False,$$,4.0,222
3359,Salad,Juice Bars & Smoothies,Wraps,,33.379783,"Mesa, AZ",-111.754565,MAD Greens - Mesa,False,$$,4.0,107
3360,Italian,Pizza,,,33.381125460466,"Mesa, AZ",-111.75696346595,Sauce Pizza & Wine,False,$$,4.0,188
3361,Bakeries,Sandwiches,Soup,,33.4235200243228,"Mesa, AZ",-111.769993565977,Bread Basket,False,$,4.5,61
3362,Vegan,Vegetarian,Juice Bars & Smoothies,,33.3789851,"Mesa, AZ",-111.7492318,Seed Shack,False,$$,4.5,160
3363,American (Traditional),,,,33.42381,"Mesa, AZ",-111.73579,Red Mountain Cafe,False,$,3.5,111
3364,Meat Shops,Bakeries,American (New),,33.41594,"Mesa, AZ",-111.73821,Midwestern Meats,False,$$,3.5,151
3365,Mexican,,,,33.4228149,"Mesa, AZ",-111.7728896,Christina's Authentic Mexican Food Restaurant,False,$,4.0,83
3366,American (New),Diners,Sports Bars,,33.402147,"Mesa, AZ",-111.726313,Rochester's Family Dining & Sports Bar,False,$,4.0,20
3367,Japanese,Sushi Bars,,,33.38533,"Mesa, AZ",-111.754825,RA Sushi Bar Restaurant,False,$$,3.5,311
3368,Diners,Breakfast & Brunch,,,33.4153156,"Mesa, AZ",-111.7274889,Wild Berry Diner,False,$,4.0,143
3369,Soup,Salad,Sandwiches,,33.379616,"Mesa, AZ",-111.757042,Café Zupas,False,$,4.0,248
3370,Mexican,,,,33.39435,"Mesa, AZ",-111.72101,Xaviers Casa Reynoso,False,$,4.0,78
3371,Fast Food,,,,33.381087,"Mesa, AZ",-111.740003,Raising Cane's Chicken Fingers,False,$,4.0,41
3372,Bars,American (Traditional),,,33.414817,"Mesa, AZ",-111.747172,The Duchess bar and Grille,False,$,3.5,12
3373,Delis,,,,33.3919569996523,"Mesa, AZ",-111.735686903772,Greenfield's Deli,False,$,3.5,23
3374,Pizza,Italian,Beer Bar,,33.3777457891187,"Mesa, AZ",-111.753659222291,Buddyz A Chicago Pizzeria,False,$$,4.0,155
3375,Chinese,,,,33.41405,"Mesa, AZ",-111.73589,Tao Yuan Chinese Restaurant,False,$,3.5,58
3376,Asian Fusion,Chinese,Gluten-Free,,33.3793449,"Mesa, AZ",-111.7569599,Pei Wei,False,$$,2.5,234
3377,Barbeque,,,,33.381579,"Mesa, AZ",-111.721404,"Rudy's ""Country Store"" and Bar-B-Q",False,$,3.5,113
3378,Chinese,Seafood,,,33.4159841883235,"Mesa, AZ",-111.725595295429,Fu Sheng,False,$,3.5,46
3379,Thai,,,,33.37769,"Mesa, AZ",-111.75288,Thai Chili,False,$$,4.0,465
3380,Asian Fusion,Sushi Bars,Poke,,33.38134,"Mesa, AZ",-111.75336,Tokyo Joe's,False,$,3.5,180
3381,Breakfast & Brunch,Cafes,American (Traditional),,33.38041,"Mesa, AZ",-111.75337,First Watch,False,$$,4.0,272
3382,Mexican,Salad,,,33.3836669830641,"Mesa, AZ",-111.756811937401,Costa Vida Fresh Mexican Grill,False,$,3.5,188
3383,Mexican,,,,36.7784966,"Chesapeake, VA",-76.2665198,Taqueria La Hacienda,False,$,4.5,87
3384,Mexican,,,,36.7734235162042,"Chesapeake, VA",-76.3201371169395,La Comercial Tienda & Mexican Cuisine,False,$,4.5,20
3385,Diners,Breakfast & Brunch,Buffets,,36.7922901665883,"Chesapeake, VA",-76.2621267512441,D'cracked Egg,False,$,4.0,182
3386,Chicken Wings,,,,36.7852657956774,"Chesapeake, VA",-76.2817316874862,Some Da Eat,False,$,3.5,12
3387,American (Traditional),Shaved Ice,,,36.7924,"Chesapeake, VA",-76.27913,Dewald's Diner,False,$,4.5,6
3388,American (New),,,,36.7851,"Chesapeake, VA",-76.28182,Poppy's Top Dog,False,$,4.5,12
3389,Chicken Wings,Sports Bars,Burgers,,36.7788162,"Chesapeake, VA",-76.2659607,Hank's Pub,False,$$,3.5,8
3390,Seafood,,,,36.8060531616211,"Chesapeake, VA",-76.3206634521484,Darla's Seafood,False,$,4.0,15
3391,Pizza,,,,36.801022,"Chesapeake, VA",-76.274769,Frank's Pizza,False,$$,4.0,30
3392,Chinese,,,,36.7996482849121,"Chesapeake, VA",-76.2775115966797,China Ocean Restaurant,False,$,4.0,20
3393,Chinese,,,,36.7845605369386,"Chesapeake, VA",-76.2818069561062,Golden City Chinese Food,False,$,4.0,4
3394,Food Trucks,American (Traditional),,,36.8400477158624,"Chesapeake, VA",-76.1495651677251,Twin Tiger Ice Cream & Funnel Cake,False,$$,4.5,15
3395,Sandwiches,,,,36.807416,"Chesapeake, VA",-76.32024,Subs Sandwiches & More,False,$,4.0,7
3396,Chinese,,,,36.806881,"Chesapeake, VA",-76.31987,Mama Chan's Chinese Take-Out,False,$,3.0,9
3397,Food Trucks,Mexican,Seafood,,36.84308,"Chesapeake, VA",-76.07137,Bro's Fish Tacos,False,$,4.5,93
3398,Food Trucks,German,,,36.8974486,"Chesapeake, VA",-76.1435915,Deutscher Imbiss,False,$,5.0,15
3399,Food Trucks,Burgers,American (New),,36.8974486,"Chesapeake, VA",-76.1435915,Vicki Vail's,False,$,4.5,12
3400,Fast Food,Chicken Wings,,,36.80892,"Chesapeake, VA",-76.3183,Popeyes Louisiana Kitchen,False,$,2.5,11
3401,Fast Food,,,,36.7861366271973,"Chesapeake, VA",-76.282356262207,Hardee's,False,$$,2.0,7
3402,Barbeque,Food Trucks,,,36.85002,"Chesapeake, VA",-76.03001,The Flying Pig,False,$,3.5,21
3403,Fast Food,Sandwiches,,,36.8283833795848,"Chesapeake, VA",-76.3073024616475,Subway,False,$,3.5,2
3404,Fast Food,Chicken Wings,Chicken Shop,,36.7775,"Chesapeake, VA",-76.2683,KFC,False,$,1.5,13
3405,Burgers,,,,36.7529487609863,"Chesapeake, VA",-76.271728515625,Burger King,False,$,1.5,8
3406,Pizza,Chicken Wings,Sandwiches,,36.7941331,"Chesapeake, VA",-76.2612744,Domino's Pizza,False,$,2.5,6
3407,Tex-Mex,Fast Food,Mexican,,36.77746,"Chesapeake, VA",-76.26831,Taco Bell,False,$,1.5,6
3408,Sandwiches,Fast Food,,,36.7941331,"Chesapeake, VA",-76.2612744,Subway,False,$,2.5,2
3409,Pizza,,,,36.80175,"Chesapeake, VA",-76.32324,Papa John's Pizza,False,$,1.0,1
3410,Sandwiches,Fast Food,,,36.7555438803844,"Chesapeake, VA",-76.2715398010102,Subway,False,$,3.0,4
3411,Cocktail Bars,Tapas/Small Plates,Wine Bars,,39.52539,"Reno, NV",-119.81361,Sierra St Kitchen & Cocktails,False,$$,4.5,401
3412,Mediterranean,Greek,Persian/Iranian,,39.49857,"Reno, NV",-119.79931,Naan & Kabab,False,$$,4.0,1188
3413,Chinese,Seafood,Asian Fusion,,39.5051249,"Reno, NV",-119.7821,Crawfish Asian Cuisine,False,$$,4.5,534
3414,Korean,Gluten-Free,Cocktail Bars,,39.51816,"Reno, NV",-119.80825,Arario Midtown,False,$$,4.5,289
3415,Pizza,Italian,,,39.471879,"Reno, NV",-119.808947,Smiling With Hope Pizza,False,$$,5.0,348
3416,Thai,Soup,Noodles,,39.5087006088475,"Reno, NV",-119.805495232094,Moo Dang,False,$$,4.5,418
3417,American (New),Bars,Steakhouses,,39.52443,"Reno, NV",-119.81264,Wild River Grille,False,$$,4.0,828
3418,American (Traditional),Cocktail Bars,Barbeque,,39.5057551,"Reno, NV",-119.7866679,Redwood Rotisserie + Grill,False,$$,4.0,270
3419,American (New),American (Traditional),,,39.52252,"Reno, NV",-119.81307,Old Granite Street Eatery,False,$$,4.0,622
3420,Barbeque,,,,39.51997,"Reno, NV",-119.8085,Brothers Barbecue,False,$$,4.5,403
3421,Salad,Sandwiches,Tacos,,39.5259054669153,"Reno, NV",-119.815534538157,Sabrina's West Street Kitchen,False,$$,5.0,371
3422,Buffets,,,,39.4890199,"Reno, NV",-119.79267,Toucan Charlie's Buffet,False,$$,4.0,635
3423,American (Traditional),Sports Bars,Burgers,,39.4902483017212,"Reno, NV",-119.795876016533,Lucky Beaver Bar & Burger,False,$$,4.0,398
3424,Steakhouses,,,,39.4974133178159,"Reno, NV",-119.80208220096,Bimini Steakhouse,False,$$$,4.0,413
3425,Vegan,,,,39.49077,"Reno, NV",-119.80478,House of Mexica,False,$$,5.0,184
3426,Korean,,,,39.4919053924849,"Reno, NV",-119.791960051398,Tofu House,False,$$,4.5,165
3427,American (New),Seafood,Wine Bars,,39.4888989506456,"Reno, NV",-119.793656752478,Bistro Napa,False,$$,4.5,346
3428,Vietnamese,,,,39.5017094,"Reno, NV",-119.7892349,999 Pho,False,$,4.0,375
3429,Italian,Pizza,Tapas/Small Plates,,39.51994,"Reno, NV",-119.81255,Monaciello,False,$$,4.5,112
3430,Tapas/Small Plates,Tapas Bars,,,39.5199621847493,"Reno, NV",-119.813624619456,Centro Bar & Kitchen,False,$$,4.5,426
3431,Steakhouses,Breakfast & Brunch,Seafood,,39.4983099,"Reno, NV",-119.79917,Ruby River Steakhouse,False,$$,4.0,486
3432,Chinese,Asian Fusion,,,39.52747,"Reno, NV",-119.81646,Kwok's Bistro,False,$$,4.5,289
3433,Bars,American (New),,,39.511245,"Reno, NV",-119.8051,The Gas Lamp Restaurant and Bar,False,$$,4.0,316
3434,Cocktail Bars,Cajun/Creole,,,39.51046,"Reno, NV",-119.80589,Rue Bourbon,False,$$,4.0,76
3435,Mexican,Salvadoran,,,39.4933459957048,"Reno, NV",-119.790166003705,Restaurante Yesenia,False,$,4.5,425
