,Category 0,Category 1,Category 2,Category 3,Latitude,Location,Longitude,Name,Out of Business,Price,Rating,Review Count,Happiness Score
4944,Vietnamese,Noodles,,,27.5748044997454,"Laredo, TX",-99.4715532660484,Pho 68 Vietnamese Noodle House,False,$,4.0,25,
4945,Bars,American (Traditional),,,27.566575,"Laredo, TX",-99.499487,Cosmos Bar & Grill,False,$$,4.5,47,
4946,Bakeries,Juice Bars & Smoothies,Vegetarian,,27.562882098048,"Laredo, TX",-99.4539203827274,El Quinto Sol,False,$,4.5,19,
4947,Caribbean,Cuban,,,27.5251178,"Laredo, TX",-99.5042951,Comida Caribeña,False,$$,4.0,11,
4948,Sushi Bars,,,,27.56339,"Laredo, TX",-99.50211,Chopsticks Sushi y Mas,False,$$,4.5,14,
4949,Restaurants,,,,27.52618,"Laredo, TX",-99.50412,Taquitos Ravi Restaurant,False,$,4.5,15,
4950,Bars,Dance Clubs,American (Traditional),,27.5565398,"Laredo, TX",-99.4541731,Planeta 80 Bar & Grill,False,$,4.5,2,
4951,Steakhouses,,,,27.5552813017113,"Laredo, TX",-99.4948142371411,Ambassador Steak House,False,$$$,4.0,3,
4952,Mexican,,,,27.56361,"Laredo, TX",-99.50429,Tlaquepaque No 2,False,$,5.0,5,
4953,Mexican,,,,27.5388736724854,"Laredo, TX",-99.4844512939453,Mr Corn,False,$,4.0,13,
4954,Mexican,,,,27.553811291022,"Laredo, TX",-99.5029267361729,El Taco Tote,False,$,4.0,28,
4955,Seafood,Mexican,,,27.5674585163571,"Laredo, TX",-99.4986362010241,La Mariscana,False,$$,4.0,30,
4956,Barbeque,,,,27.57142,"Laredo, TX",-99.47172,Rudy's Country Store and Bar-B-Q,False,$$,4.0,41,
4957,Steakhouses,Bars,American (New),,27.576443,"Laredo, TX",-99.474639,San Telmo Argentinean Steakhouse,False,$$$,3.0,17,
4958,Mexican,,,,27.5455894470215,"Laredo, TX",-99.4550857543945,Villa Laredo Restaurant,False,$$,4.5,10,
4959,Seafood Markets,Mexican,,,27.536226,"Laredo, TX",-99.484466,Mr Shrimp,False,$,4.5,10,
4960,Bars,Seafood,Mexican,,27.543,"Laredo, TX",-99.50377,Palenque Grill IH-35,False,$$,4.0,16,
4961,Seafood,Mexican,,,27.5574101420626,"Laredo, TX",-99.4769360501556,Mariscos Kissi,False,$,4.5,7,
4962,American (Traditional),Buffets,,,27.550975,"Laredo, TX",-99.501591,Luby's,False,$,5.0,4,
4963,Diners,Burgers,,,27.574787,"Laredo, TX",-99.474415,Johnny Rockets,False,$$,4.0,12,
4964,Mexican,,,,27.5627,"Laredo, TX",-99.45201,Danny's Restaurant,False,$$,3.5,12,
4965,American (Traditional),,,,27.561386,"Laredo, TX",-99.504499,Golden Corral,False,$$,3.0,14,
4966,Burgers,,,,27.578871,"Laredo, TX",-99.458645,Pino Burger,False,$,4.0,14,
4967,Mexican,Delis,,,27.530283,"Laredo, TX",-99.471995,Hacienda Arandas #1,False,$$,4.5,7,
4968,Steakhouses,Barbeque,American (Traditional),,27.548283,"Laredo, TX",-99.502877,LongHorn Steakhouse,False,$$,3.5,10,
4969,Cuban,Sandwiches,Cafes,,25.867006,"Hialeah, FL",-80.300259,Trigo Café,False,$,4.5,449,
4970,American (New),Cuban,,,25.88498,"Hialeah, FL",-80.31633,Alamo Restaurant,False,$,5.0,139,
4971,Delis,Sandwiches,,,25.89739,"Hialeah, FL",-80.3362,Franky's Deli Warehouse,False,$,5.0,400,
4972,American (New),Burgers,Latin American,,25.86723,"Hialeah, FL",-80.30726,Pincho,False,$$,4.5,286,
4973,Burgers,Food Trucks,Sandwiches,,25.866151,"Hialeah, FL",-80.311583,Pinchoman,False,$,4.5,62,
4974,Mexican,,,,25.89758,"Hialeah, FL",-80.3144499,Taqueria Herencia Mexicana,False,$,4.5,121,
4975,Bakeries,Sandwiches,Breakfast & Brunch,,25.87533,"Hialeah, FL",-80.32411,Breadman Miami,False,$,4.5,250,
4976,Spanish,Tapas Bars,,,25.8398386864841,"Hialeah, FL",-80.2896415312728,La Bodeguita Restaurant,False,$$,4.0,112,
4977,Latin American,Puerto Rican,Cuban,,25.874129,"Hialeah, FL",-80.324914,El Rinconcito De Santa Barbara,False,$$,4.0,193,
4978,Dominican,,,,25.8788651973009,"Hialeah, FL",-80.3241388499737,Mangú Café Restaurant,False,$$,4.5,72,
4979,Chinese,Sushi Bars,Japanese,,25.88476,"Hialeah, FL",-80.33268,Asian Gardens,False,$$,4.5,235,
4980,Tex-Mex,Mexican,,,25.8667649661542,"Hialeah, FL",-80.296990249958,Cantina Fresh Mex Grill,False,$,4.0,96,
4981,Mexican,,,,25.86694,"Hialeah, FL",-80.2996,Taco Shop Mexican Grill,False,$,4.0,139,
4982,Cuban,,,,25.8677756599004,"Hialeah, FL",-80.3196273744106,Cuban Guys,False,$,4.0,43,
4983,Peruvian,,,,25.85993,"Hialeah, FL",-80.31505,Ceviche Inca,False,$$,4.0,62,
4984,Cuban,,,,25.858299,"Hialeah, FL",-80.307576,Chico's Restaurant,False,$,3.5,188,
4985,Latin American,Peruvian,Seafood,,25.8643936202945,"Hialeah, FL",-80.2833073981476,El Rinconcito Peruano,False,$$,4.0,116,
4986,Steakhouses,Wine Bars,Argentine,,25.8768,"Hialeah, FL",-80.31472,Graziano's in Hialeah,False,$$,4.0,78,
4987,Argentine,Steakhouses,Latin American,,25.8410631,"Hialeah, FL",-80.3118999,La Cosecha Argentinian Steakhouse,False,$$,4.5,65,
4988,Cuban,,,,25.8626549,"Hialeah, FL",-80.3068873,Morro Castle,False,$,4.0,89,
4989,Cuban,Sandwiches,Juice Bars & Smoothies,,25.86678557558,"Hialeah, FL",-80.3082040019373,El Palacio De Los Jugos,False,$,4.0,90,
4990,Latin American,Cuban,,,25.8964291,"Hialeah, FL",-80.2995987,La Vina Aragon,False,$,4.5,66,
4991,Coffee & Tea,Cuban,,,25.8479141657908,"Hialeah, FL",-80.2892406929981,S & N Vegetables,False,$,4.5,72,
4992,Pizza,Italian,,,25.866396,"Hialeah, FL",-80.3109055,Di Piazza Pizzeria and Restaurant,False,$$,4.0,143,
4993,Peruvian,,,,25.8555344,"Hialeah, FL",-80.306673,Atlantic Ceviche House,False,$$,4.0,52,
4994,Salad,Buffets,Cuban,,25.8637134,"Hialeah, FL",-80.3068988,Cuba Lives Restaurant,False,$$,3.5,46,
4995,Spanish,Salad,Soup,,25.8845816552639,"Hialeah, FL",-80.3196327388287,La Taberna de Ignacio,False,$$,4.0,59,
4996,Cuban,Colombian,Soup,,25.867884,"Hialeah, FL",-80.327532,Don Matias Restaurante,False,$$,4.0,25,
4997,Burgers,American (Traditional),,,25.8677518325887,"Hialeah, FL",-80.3166993225723,Fuddruckers,False,$$,3.5,52,
4998,Pizza,Cuban,Ice Cream & Frozen Yogurt,,25.8714411,"Hialeah, FL",-80.3151791,Paraiso Tropical Pizzeria Restaurant & Ice Cream,False,$,4.0,30,
4999,Chicken Shop,Colombian,,,25.88376,"Hialeah, FL",-80.31619,Pollo Brasa y Sazon,False,$$,4.0,30,
5000,"Beer, Wine & Spirits",Cafes,Butcher,,25.87673,"Hialeah, FL",-80.31483,Graziano's Mercado - Hialeah,False,$$,4.0,27,
5001,Cuban,Breakfast & Brunch,Sandwiches,,25.8763017225542,"Hialeah, FL",-80.324163769381,90 Millas Restaurant & Cafe,False,$$,4.5,3,
5002,Sandwiches,Latin American,Fast Food,,25.87577,"Hialeah, FL",-80.324129,Mi Sandwich Cubano,False,$,4.5,22,
5003,Seafood,,,,25.84136,"Hialeah, FL",-80.31378,El Pescaito,False,$$,5.0,17,
5004,Peruvian,,,,25.8405596,"Hialeah, FL",-80.28185,Mr Ceviche Peruvian Restobar,False,$$,4.5,42,
5005,Italian,Salad,,,25.8661972599986,"Hialeah, FL",-80.3098973754852,Olive Garden Italian Restaurant,False,$$,3.0,102,
5006,Pizza,Italian,,,25.8701564,"Hialeah, FL",-80.3308612,Manhattan Pizza Place,False,$,4.0,100,
5007,Latin American,,,,25.8845816552639,"Hialeah, FL",-80.3197051584721,La Pupusa Factory,False,$$,3.0,64,
5008,American (Traditional),Sports Bars,Chicken Wings,,25.8662871487427,"Hialeah, FL",-80.2963261956835,Hooters,False,$$,3.0,69,
5009,Steakhouses,Salad,Bars,,25.8680193,"Hialeah, FL",-80.3169022,Los Ranchos Steakhouse,False,$$,3.0,95,
5010,Latin American,Cuban,Soup,,25.888956,"Hialeah, FL",-80.291084,Casa Maiz Restaurant,False,$,3.0,66,
5011,Ice Cream & Frozen Yogurt,Pizza,Desserts,,25.8953081632351,"Hialeah, FL",-80.3318290025813,Tio Colo,False,$,4.5,86,
5012,Peruvian,,,,25.85545,"Hialeah, FL",-80.31392,Me Sabe a Peru,False,$$,4.5,4,
5013,American (Traditional),,,,38.04167,"Lexington-Fayette, KY",-84.4923,Carson's Food And Drink,False,$$,4.5,435,
5014,Gastropubs,,,,38.0489348631303,"Lexington-Fayette, KY",-84.4983341807344,The Village Idiot,False,$$,4.0,518,
5015,Gastropubs,Burgers,Brewpubs,,38.047427,"Lexington-Fayette, KY",-84.495843,Oscar Diggs,False,$$,4.5,136,
5016,Bakeries,Sandwiches,Breakfast & Brunch,,38.0398994379379,"Lexington-Fayette, KY",-84.5150361773815,DV8 Kitchen,False,$,5.0,288,
5017,Bars,American (Traditional),,,38.0467,"Lexington-Fayette, KY",-84.49714,Bourbon On Rye,False,$,4.5,40,
5018,American (New),Breakfast & Brunch,Bars,,38.040211,"Lexington-Fayette, KY",-84.492685,Ranada's Bistro and Bar,False,$$,4.5,29,
5019,Bars,Seafood,American (Traditional),,38.04443,"Lexington-Fayette, KY",-84.5057,Napa Prime,False,$$,4.0,54,
5020,American (Traditional),,,,38.03556,"Lexington-Fayette, KY",-84.48447,Coles 735 Main,False,$$$,4.5,169,
5021,Pizza,Desserts,Salad,,38.0568496,"Lexington-Fayette, KY",-84.5199174,Goodfellas Pizzeria,False,$$,4.5,178,
5022,Cajun/Creole,Gluten-Free,Vegetarian,,38.0298407478092,"Lexington-Fayette, KY",-84.4905137494293,Bourbon n' Toulouse,False,$,4.5,388,
5023,Chicken Shop,Chicken Wings,,,38.0277413901742,"Lexington-Fayette, KY",-84.4899600877142,Joella's Cochran Road,False,$,4.0,322,
5024,Butcher,Gastropubs,Breakfast & Brunch,,38.030025,"Lexington-Fayette, KY",-84.490771,Bear & the Butcher,False,$$,4.0,98,
5025,Steakhouses,Seafood,Wine Bars,,38.049353030595,"Lexington-Fayette, KY",-84.5003329838937,Tony's of Lexington,False,$$$,4.5,282,
5026,Pubs,American (Traditional),,,38.0496994517181,"Lexington-Fayette, KY",-84.4995987043412,HopCat,False,$$,4.0,381,
5027,American (New),Bars,,,38.0564830873773,"Lexington-Fayette, KY",-84.5197549055173,Middle Fork Kitchen Bar,False,$$,4.0,160,
5028,Latin American,Bars,Tacos,,38.047050526325,"Lexington-Fayette, KY",-84.496256634593,Corto Lima,False,$$,4.5,209,
5029,Burgers,American (Traditional),,,38.04073,"Lexington-Fayette, KY",-84.51178,Bad Wolf Burgers,False,$,4.5,80,
5030,American (New),Venues & Event Spaces,Bars,,38.029537,"Lexington-Fayette, KY",-84.4923517,The Sage Rabbit,False,$$,4.0,72,
5031,American (New),,,,38.05644,"Lexington-Fayette, KY",-84.48251,Minton's 760,False,$$,4.5,61,
5032,American (Traditional),Breakfast & Brunch,Waffles,,38.02889,"Lexington-Fayette, KY",-84.49113,Josie's,False,$$,4.0,187,
5033,Cocktail Bars,American (New),,,38.0468516871502,"Lexington-Fayette, KY",-84.4973682325409,West Main Crafting Co.,False,$$,4.5,96,
5034,Bars,Mexican,,,38.041788,"Lexington-Fayette, KY",-84.5038863,girlsgirlsgirls Burritos,False,$,4.0,80,
5035,Italian,Gluten-Free,Vegan,,38.0388624197261,"Lexington-Fayette, KY",-84.4711908413488,Pasta Garage Italian Cafe,False,$$,4.0,191,
5036,Cantonese,,,,38.04435,"Lexington-Fayette, KY",-84.507064,J2C Asian Bistro,False,$$,4.5,87,
5037,American (Traditional),Diners,Cocktail Bars,,38.0484745535348,"Lexington-Fayette, KY",-84.4978927583581,Dudley's on Short,False,$$$,4.0,149,
5038,Delis,Breakfast & Brunch,Southern,,38.052856,"Lexington-Fayette, KY",-84.502012,Stella's Kentucky Deli,False,$,4.0,307,
5039,Southern,,,,38.0471661720735,"Lexington-Fayette, KY",-84.497688934207,Lockbox,False,$$$,4.0,99,
5040,Pizza,Pubs,,,38.049370967118,"Lexington-Fayette, KY",-84.5002223993883,Pies & Pints - Lexington,False,$$,4.0,361,
5041,Mexican,Bars,,,38.02979,"Lexington-Fayette, KY",-84.491,Papi's Mexican Restaurant & Bar,False,$$,4.5,49,
5042,Breakfast & Brunch,Comfort Food,Sandwiches,,38.04919,"Lexington-Fayette, KY",-84.49265,Doodles,False,$$,4.0,309,
5043,Southern,Tex-Mex,,,38.04315,"Lexington-Fayette, KY",-84.50186,The Local Taco,False,$$,4.0,307,
5044,Greek,Mediterranean,,,38.0310958303809,"Lexington-Fayette, KY",-84.4905101906497,Athenian Grill,False,$,4.5,149,
5045,Burgers,Pizza,,,38.049314,"Lexington-Fayette, KY",-84.499407,Saul Good Restaurant & Pub,False,$$,4.0,232,
5046,Cocktail Bars,Music Venues,American (New),,38.047484,"Lexington-Fayette, KY",-84.495754,Minglewood,False,$$,4.0,73,
5047,American (New),,,,38.04726,"Lexington-Fayette, KY",-84.4960399,Sidebar Grill,False,$,4.0,95,
5048,Korean,,,,38.0381799,"Lexington-Fayette, KY",-84.47026,JY Kitchen,False,$$,5.0,9,
5049,Seafood,,,,38.04923,"Lexington-Fayette, KY",-84.499108,Clawdaddy's,False,$$,4.0,108,
5050,Cuban,Latin American,Sandwiches,,38.0014899,"Lexington-Fayette, KY",-84.51686,Old San Juan Cuban Cuisine,False,$,4.5,140,
5051,Chicken Wings,Thai,Asian Fusion,,38.04693,"Lexington-Fayette, KY",-84.49844,Nat's,False,$,4.5,87,
5052,American (Traditional),Diners,,,38.009259,"Lexington-Fayette, KY",-84.518756,Ramsey's Diner,False,$$,4.0,97,
5053,Seafood,Steakhouses,,,38.049556,"Lexington-Fayette, KY",-84.492801,Grillfish,False,$$$,4.0,55,
5054,Pubs,American (Traditional),Sandwiches,,38.0297,"Lexington-Fayette, KY",-84.49114,Charlie Brown's Restaurant,False,$$,4.0,95,
5055,Sushi Bars,Asian Fusion,Lounges,,38.0484428405762,"Lexington-Fayette, KY",-84.4987335205078,Buddha Lounge,False,$$,4.5,107,
5056,Pizza,,,,38.048345,"Lexington-Fayette, KY",-84.498514,Goodfellas Pizzeria,False,$,4.5,180,
5057,Mexican,,,,36.035659998933,"Henderson, NV",-114.986108086809,Juan's Flaming Fajitas & Cantina,False,$$,4.5,428,
5058,Breakfast & Brunch,American (Traditional),,,36.04284,"Henderson, NV",-114.98451,Omelet House,False,$$,4.5,643,
5059,American (Traditional),Comfort Food,,,36.02539117,"Henderson, NV",-114.96456217,Hometown Eats,False,$$,4.0,264,
5060,Cafes,Bakeries,Breakfast & Brunch,,36.012995,"Henderson, NV",-114.961944,The Mad Batter Café & Bakery,False,$,4.0,416,
5061,Italian,Seafood,Steakhouses,,36.0133950244868,"Henderson, NV",-114.992759054325,Il Chianti Italian Steak & Seafood,False,$$,4.5,360,
5062,Japanese,Noodles,,,36.00987,"Henderson, NV",-114.99345,Ohjah Noodle House #2,False,$,4.5,325,
5063,Mexican,,,,36.04321,"Henderson, NV",-114.98509,Taqueria Guadalajara,False,$,4.5,128,
5064,Pizza,Sports Bars,Italian,,36.0266831873481,"Henderson, NV",-114.964889005324,Johnny Mac's,False,$$,4.0,470,
5065,American (Traditional),,,,36.0327399,"Henderson, NV",-114.98362,Images,False,$,4.5,28,
5066,Cheesesteaks,Burgers,Sandwiches,,36.0366136,"Henderson, NV",-114.9880541,Straight From Philly,False,$,4.5,288,
5067,Salvadoran,Mexican,,,36.032499,"Henderson, NV",-114.972222,Fruit Palace,False,$,4.5,57,
5068,Coffee & Tea,Breakfast & Brunch,,,36.0331115722656,"Henderson, NV",-114.985427856445,Coo Coo's Gourmet Coffee Cafe,False,$,4.0,137,
5069,American (New),Dinner Theater,,,36.0362029,"Henderson, NV",-114.9900165,Firelight Barn,False,$$,5.0,8,
5070,Thai,,,,36.01392,"Henderson, NV",-114.99289,NAGA - Thai Dining,False,$$,4.0,402,
5071,Barbeque,,,,36.04205,"Henderson, NV",-114.98364,Tucky's Smokin BBQ,False,$$,4.0,327,
5072,Chinese,,,,36.0132217407227,"Henderson, NV",-114.960090637207,China Wan Wan,False,$,4.0,113,
5073,Mexican,,,,36.0306642347548,"Henderson, NV",-114.978033824589,Santa Rosa Taco Shop,False,$,4.0,146,
5074,American (Traditional),,,,36.032039,"Henderson, NV",-114.9834743,Mary's Diner,False,$,3.5,26,
5075,Mexican,Sports Bars,Acai Bowls,,36.0141148894682,"Henderson, NV",-114.992987564693,Wahoo's Fish Tacos,False,$,3.5,358,
5076,Bars,Fish & Chips,,,36.03549,"Henderson, NV",-114.99537,Vfw Basic Post 3848,False,$,5.0,9,
5077,Casinos,American (New),,,36.0327399,"Henderson, NV",-114.98362,Rainbow Club & Casino,False,$,4.0,206,
5078,Hawaiian,Barbeque,,,36.0264616215147,"Henderson, NV",-114.964773637459,L&L Hawaiian BBQ,False,$,3.5,33,
5079,Mexican,,,,36.01307,"Henderson, NV",-114.96366,Fausto's Mexican Grill,False,$,3.5,158,
5080,Meat Shops,Fruits & Veggies,Delis,,36.0319652,"Henderson, NV",-114.9726708,Cuevas Meat Market,False,$,4.0,72,
5081,Sushi Bars,,,,36.0115242004395,"Henderson, NV",-114.991981506348,The Sushi,False,$$,3.5,197,
5082,Pizza,,,,36.02429,"Henderson, NV",-114.96623,Sunset Pizzeria,False,$$,3.5,178,
5083,American (Traditional),Sports Bars,,,36.01322,"Henderson, NV",-114.96009,Hammer's Grill & Bar,False,$$,4.0,110,
5084,Mexican,,,,36.0087750748027,"Henderson, NV",-114.991547729887,Cafe Rio,False,$,2.0,174,
5085,Chinese,,,,36.00862,"Henderson, NV",-114.99212,Grand China,False,$$,3.5,131,
5086,Chinese,,,,36.0335051305027,"Henderson, NV",-114.985688059234,Rose Garden Chinese Restaurant,False,$,4.0,80,
5087,Chinese,,,,36.0414027703725,"Henderson, NV",-114.981148299472,China A Gogo,False,$$,4.0,161,
5088,Coffee & Tea,Salad,Breakfast & Brunch,,36.0439147949219,"Henderson, NV",-114.97386932373,LMCafe,False,$,4.0,5,
5089,Pizza,Beer Bar,,,36.0319583697768,"Henderson, NV",-114.982048496604,Sunset Pizzeria - Downtown,False,$,3.5,69,
5090,Japanese,Asian Fusion,,,36.01307,"Henderson, NV",-114.99261,Teriyaki Madness,False,$$,3.5,44,
5091,Mexican,,,,36.0034634428709,"Henderson, NV",-114.940157134115,El Torito Cafe,False,$$,3.5,234,
5092,Mexican,,,,36.054058,"Henderson, NV",-114.967575,Santarosa Taco Stop,False,$,4.0,57,
5093,Mexican,,,,36.0128348019464,"Henderson, NV",-114.992627937261,Roberto's Taco Shop,False,$,3.5,45,
5094,Chicken Wings,American (Traditional),Sports Bars,,36.0090370341818,"Henderson, NV",-114.991672792065,Buffalo Wild Wings,False,$$,2.5,163,
5095,Pizza,,,,36.01307,"Henderson, NV",-114.99261,Rosati's,False,$$,3.5,121,
5096,American (Traditional),Breakfast & Brunch,Burgers,,36.01675,"Henderson, NV",-114.95848,IHOP,False,$$,3.0,47,
5097,Buffets,,,,35.97262,"Henderson, NV",-114.91211,The Box Car Buffet,False,$,2.5,16,
5098,Fast Food,Burgers,Ice Cream & Frozen Yogurt,,36.03648,"Henderson, NV",-114.97748,Sonic Drive-In,False,$,3.0,80,
5099,Juice Bars & Smoothies,Sandwiches,,,36.01392,"Henderson, NV",-114.99289,Tropical Smoothie Cafe,False,$,2.5,99,
5100,American (Traditional),,,,36.00491,"Henderson, NV",-114.94128,Wild Grill,False,$,3.5,17,
5101,Breakfast & Brunch,American (New),,,38.5469265381886,"Sacramento, CA",-121.435966863125,Bacon & Butter,False,$$,4.5,2624,
5102,American (Traditional),Beer Bar,Breweries,,38.5606468517138,"Sacramento, CA",-121.443885815904,The Other Side,False,$$,4.0,169,
5103,Barbeque,Korean,,,38.60193,"Sacramento, CA",-121.42755,Gen Korean BBQ House,False,$$,4.0,147,
5104,American (Traditional),Breakfast & Brunch,,,38.5660479112045,"Sacramento, CA",-121.432719839287,Evan's Kitchen & Catering,False,$$,4.0,1070,
5105,Wine Bars,Breakfast & Brunch,American (Traditional),,38.5646963,"Sacramento, CA",-121.4337327,The Mimosa House,False,$$,3.5,895,
5106,Tex-Mex,Mexican,Breakfast & Brunch,,38.5673345,"Sacramento, CA",-121.4344069,Nopalitos,False,$,4.5,353,
5107,American (New),Venues & Event Spaces,,,38.5892000184579,"Sacramento, CA",-121.414124268024,The Kitchen Restaurant,False,$$$$,4.5,711,
5108,Food Trucks,American (Traditional),Chicken Shop,,38.5497659612247,"Sacramento, CA",-121.466818191111,Nash & Proper,False,$$,4.5,95,
5109,Asian Fusion,,,,38.56171,"Sacramento, CA",-121.44581,Origami Asian Grill,False,$$,4.5,171,
5110,Thai,Bars,Vegan,,38.57011,"Sacramento, CA",-121.44351,THAI - The House Of Authentic Ingredients,False,$$,4.0,71,
5111,French,Cafes,Sandwiches,,38.5682487487793,"Sacramento, CA",-121.436416625977,Cafe Rolle,False,$$,4.5,1158,
5112,Breakfast & Brunch,American (New),,,38.570475,"Sacramento, CA",-121.455393,Bacon & Butter,False,$$,3.5,32,
5113,Mexican,,,,38.5704090278764,"Sacramento, CA",-121.457157880068,Cielito Lindo Mexican Gastronomy,False,$$,4.5,445,
5114,Bakeries,Breakfast & Brunch,Cafes,,38.5469130767193,"Sacramento, CA",-121.438850797713,Cafe Lumiere,False,$,4.0,315,
5115,Wine Bars,Italian,Seafood,,38.5604,"Sacramento, CA",-121.44233,Allora,False,$$$,4.0,167,
5116,Italian,Czech,Pizza,,38.570968,"Sacramento, CA",-121.457487,La Trattoria Bohemia,False,$$,4.5,471,
5117,Cajun/Creole,Seafood,,,38.59547,"Sacramento, CA",-121.41606,California Fish Grill,False,$$,4.5,181,
5118,Korean,,,,38.58427,"Sacramento, CA",-121.41455,Blue House Korean BBQ,False,$$,4.0,962,
5119,Mediterranean,Halal,American (Traditional),,38.549544,"Sacramento, CA",-121.4550539,Orange Oven,False,$$,4.5,89,
5120,American (Traditional),Breakfast & Brunch,,,38.5693113,"Sacramento, CA",-121.4714254,Ink Eats & Drinks,False,$$,4.0,1054,
5121,American (New),Bars,Venues & Event Spaces,,38.5663818,"Sacramento, CA",-121.4677885,Hawks Public House,False,$$,4.0,327,
5122,Barbeque,,,,38.5466251,"Sacramento, CA",-121.4387646,MoMo's Meat Market,False,$$,4.5,746,
5123,Cocktail Bars,American (New),,,38.564513,"Sacramento, CA",-121.464687,Canon,False,$$$,4.0,261,
5124,Hot Pot,Taiwanese,Asian Fusion,,38.58373,"Sacramento, CA",-121.41586,Boiling Avenue,False,$$,4.0,529,
5125,Italian,Pizza,Venues & Event Spaces,,38.561438,"Sacramento, CA",-121.4461629,OneSpeed,False,$$,4.0,845,
5126,Breakfast & Brunch,Sandwiches,,,38.57877,"Sacramento, CA",-121.45646,Orphan Breakfast House,False,$$,4.0,1123,
5127,Delis,Barbeque,,,38.579207,"Sacramento, CA",-121.457288,Roxie Deli and Barbeque - East Sac & Downtown,False,$,4.5,739,
5128,Korean,Ramen,,,38.5794451,"Sacramento, CA",-121.4156249,Ramen & More,False,$$,4.0,503,
5129,Barbeque,Korean,Tacos,,38.5616326605361,"Sacramento, CA",-121.470330986998,Tako Korean BBQ,False,$,4.0,1250,
5130,American (New),Wine Bars,Seafood,,38.601203006517,"Sacramento, CA",-121.427547519049,Seasons 52,False,$$,4.0,1272,
5131,American (New),Cocktail Bars,,,38.573728,"Sacramento, CA",-121.469966,The Red Rabbit Kitchen & Bar,False,$$,4.0,1000,
5132,Italian,,,,38.573118,"Sacramento, CA",-121.432958,Mamma Susanna's Ristorante Italiano,False,$$,4.0,383,
5133,Greek,,,,38.5936422891047,"Sacramento, CA",-121.41604004841,Café Europa,False,$,4.5,575,
5134,Bars,Mexican,Breakfast & Brunch,,38.5734525,"Sacramento, CA",-121.4140416,Zocalo - University Village,False,$$,4.5,329,
5135,Sandwiches,Cajun/Creole,Caribbean,,38.575933,"Sacramento, CA",-121.4550442,Célestin's Restaurant,False,$$,4.0,96,
5136,Cafes,Bakeries,Caterers,,38.5678176879883,"Sacramento, CA",-121.436614990234,Selland's Market Cafe,False,$$,4.0,797,
5137,Italian,Bars,,,38.5690654932177,"Sacramento, CA",-121.465808722677,OBO' Italian Table & Bar,False,$$,4.0,458,
5138,Live/Raw Food,Juice Bars & Smoothies,,,38.5701629394227,"Sacramento, CA",-121.444195915828,Vibe Health Bar,False,$$,4.5,219,
5139,American (Traditional),,,,38.58384,"Sacramento, CA",-121.4145,Cracker Barrel Old Country Store,False,$$,2.5,589,
