,Category 0,Category 1,Category 2,Latitude,Location,Longitude,Name,Out of Business,Price,Rating,Review Count,Happiness Score
2865,Ramen,Cocktail Bars,,27.99498,"Tampa, FL",-82.4592,Ichicoro Ramen,False,$$,4.0,1115,
2866,Dive Bars,,,28.0256214141846,"Tampa, FL",-82.4603042602539,Honeysuckle Bar,False,$,1.5,2,
2867,Bars,,,28.0254974365234,"Tampa, FL",-82.4589385986328,Golden Anchor Tavern,False,$,3.5,3,
2868,Bars,Cuban,,27.996286,"Tampa, FL",-82.472176,La Giraldilla,False,$,3.0,21,
2869,American (Traditional),Sports Bars,Burgers,27.995639,"Tampa, FL",-82.5097167,Applebee's Grill + Bar,False,$$,3.0,52,
2870,Bars,,,27.996284,"Tampa, FL",-82.477455,Overstreet Rajun Cajun,False,$$,2.5,2,
2871,Dive Bars,,,27.99628,"Tampa, FL",-82.47745,Blondie's,False,$,3.0,1,
2872,Italian,Wine Bars,,28.0256266,"Tampa, FL",-82.5014442,Gio's,False,$$,4.0,87,
2873,Beer Tours,Breweries,Beer Bar,27.9816987,"Tampa, FL",-82.7547349,Grindhaus Brew Lab,False,$,4.5,35,
2874,Bars,Mexican,,27.97324,"Tampa, FL",-82.51263,Jose Cuervo Tequileria,False,$$,1.5,3,
2875,Wine Bars,Beer Bar,Magicians,27.77445,"Tampa, FL",-82.63865,The 4 Three Nine,False,$$,5.0,61,
2876,Bars,Food Trucks,Music Venues,25.803639,"Miami, FL",-80.196274,The Wynwood Yard,False,$$,4.5,326,
2877,Cocktail Bars,Breakfast & Brunch,Tapas Bars,25.74922,"Miami, FL",-80.25895,Copper 29 Bar,False,$$,4.0,266,
2878,Breweries,,,25.7321,"Miami, FL",-80.31434,Lincoln's Beard Brewing,False,$$,4.5,240,
2879,Bars,Burgers,,25.7511641166699,"Miami, FL",-80.2875455514379,Duffy's Tavern,False,$,3.5,149,
2880,Dive Bars,Karaoke,Sports Bars,25.7501905541387,"Miami, FL",-80.2876140340382,Seven Seas,False,$,3.5,75,
2881,Dance Clubs,Lounges,,25.7633726034668,"Miami, FL",-80.2941022623165,Siboney Discoteca,False,$$$,4.5,2,
2882,Wine Bars,,,25.78199,"Miami, FL",-80.29149,Le Bar,False,$$$,4.5,2,
2883,Seafood,Live/Raw Food,Sports Bars,25.78224,"Miami, FL",-80.26442,Catch Of The Day,False,$$,3.5,378,
2884,Sports Bars,,,25.7706855,"Miami, FL",-80.2843724,La Gitana,False,$,3.5,3,
2885,Gastropubs,Breakfast & Brunch,Beer Bar,25.7511526879356,"Miami, FL",-80.2609388498841,Tap 42,False,$$,4.0,703,
2886,Cuban,Seafood,Bars,25.779044,"Miami, FL",-80.262671,La Rosa Restaurant,False,$$,4.0,295,
2887,Wine Bars,Tapas Bars,"Beer, Wine & Spirits",25.7633677,"Miami, FL",-80.2897144,Happy Wine Calle Ocho,False,$$,4.0,89,
2888,Bars,,,25.740819,"Miami, FL",-80.2795994,Biltmore Bar,False,$$$,4.0,20,
2889,Latin American,Lounges,,25.7712097167969,"Miami, FL",-80.2629165649414,4100 Restaurant,False,$$,4.0,13,
2890,Art Galleries,Food Trucks,Music Venues,25.7984229470265,"Miami, FL",-80.198746919632,Wynwood Art Walk Block Party,False,$,4.5,87,
2891,American (Traditional),Sports Bars,,25.732883,"Miami, FL",-80.304578,Carolina Ale House,False,$$,3.0,189,
2892,Karaoke,DJs,,25.74022,"Miami, FL",-80.3617,Karaoke Miami,False,$$,5.0,4,
2893,Tapas/Small Plates,Cocktail Bars,Breakfast & Brunch,25.74799,"Miami, FL",-80.25886,Seek + Find,False,$$,4.0,41,
2894,American (Traditional),Bars,,25.74977,"Miami, FL",-80.26088,Doc B's Restaurant + Bar,False,$$,4.5,237,
2895,Breweries,,,25.78076,"Miami, FL",-80.31364,Beat Culture,False,$$,4.0,43,
2896,American (New),Cocktail Bars,Wine Bars,25.7503671574218,"Miami, FL",-80.2584827318788,House Kitchen & Bar,False,$$,4.0,204,
2897,Sports Bars,American (Traditional),,25.7512301732186,"Miami, FL",-80.258223423599,77 Sport Bar,False,$$,3.5,98,
2898,Bars,Vegetarian,American (New),25.7324040383379,"Miami, FL",-80.2597441666565,Yard House,False,$$,3.5,921,
2899,Irish,Pubs,,25.74983,"Miami, FL",-80.25978,John Martin's Irish Pub & Restaurant,False,$$,3.5,193,
2900,Mexican,Bars,Breakfast & Brunch,25.74922,"Miami, FL",-80.2593,Plomo Tequila & Taco Bar,False,$$,4.0,247,
2901,Italian,Lounges,,25.7528858184814,"Miami, FL",-80.2584686279297,Zucca,False,$$$,4.0,160,
2902,American (Traditional),Breakfast & Brunch,Sports Bars,25.740674,"Miami, FL",-80.280544,19th Hole Sports Bar & Grill,False,$$,3.5,25,
2903,Tobacco Shops,Cigar Bars,,25.7500961726689,"Miami, FL",-80.2608203484933,Gables Cigars Shop,False,$$,4.5,9,
2904,Mexican,Sports Bars,Cocktail Bars,25.7513789,"Miami, FL",-80.2585305,Talavera Cocina Mexicana,False,$$,4.0,614,
2905,Pizza,Italian,Wine Bars,25.776908,"Miami, FL",-80.288655,Amor di Pasta 1,False,$$,4.5,209,
2906,Lounges,Spanish,Tapas Bars,25.764919,"Miami, FL",-80.258456,Cava Flamenco Lounge Restaurant,False,$$,3.5,150,
2907,Spanish,Bakeries,Wine Bars,25.73283,"Miami, FL",-80.31387,Delicias de Espana 2,False,$$,4.0,59,
2908,Mediterranean,Japanese,Lounges,25.732037,"Miami, FL",-80.260723,SAWA Restaurant & Lounge,False,$$,4.0,423,
2909,American (New),Wine Bars,Seafood,25.74975,"Miami, FL",-80.26134,Seasons 52,False,$$,4.0,746,
2910,Spanish,Tapas Bars,Wine Bars,25.75099,"Miami, FL",-80.26002,La Taberna Giralda,False,$$,4.0,122,
2911,Barbeque,Beer Bar,,25.7643266,"Miami, FL",-80.2613304,Original Uncle Tom's Barbecue,False,$$,3.0,213,
2912,American (New),Wine Bars,,25.75223,"Miami, FL",-80.2622899,The Globe,False,$$,3.5,105,
2913,Wine Bars,Cuban,Breakfast & Brunch,25.74381,"Miami, FL",-80.25989,Off The Mile,False,$$,4.5,50,
2914,Steakhouses,American (Traditional),Bars,25.7499488,"Miami, FL",-80.2584575,Morton's The Steakhouse,False,$$$,3.0,259,
2915,Italian,Wine Bars,,25.75008,"Miami, FL",-80.26117,Caffe Abbracci,False,$$$,4.0,202,
2916,Argentine,Steakhouses,Wine Bars,25.75087,"Miami, FL",-80.2625567,Graziano's in the Gables,False,$$$,4.0,260,
2917,American (New),Cocktail Bars,,25.73165,"Miami, FL",-80.26015,Bazille,False,$$,4.0,81,
2918,American (New),Pubs,Breakfast & Brunch,39.1586799,"Dover, DE",-75.52502,Grey Fox Grille & Public House,False,$$,4.0,89,
2919,American (Traditional),Sandwiches,Bars,39.15805,"Dover, DE",-75.52558,33 West Ale House & Grill,False,$$,4.0,121,
2920,American (Traditional),Sports Bars,Irish Pub,39.1757354736328,"Dover, DE",-75.5304946899414,McGlynn's Pub & Restaurant,False,$$,3.5,170,
2921,Bars,,,39.1574440002441,"Dover, DE",-75.526481628418,Golden Fleece Tavern,False,$$,3.5,20,
2922,Irish Pub,,,39.1579110975958,"Dover, DE",-75.5261071278495,Irish Mikes Old Town Pub,False,$$,3.0,16,
2923,Sports Bars,American (Traditional),,39.1694114,"Dover, DE",-75.5470325,Tom's Bullpen,False,$$,3.5,14,
2924,Sports Bars,Burgers,American (Traditional),39.172975850708,"Dover, DE",-75.5202025958215,The Greene Turtle,False,$$,3.0,75,
2925,Bars,,,39.1870651,"Dover, DE",-75.5371323,Fire and Ice,False,$$,3.0,3,
2926,Chicken Wings,American (Traditional),Sports Bars,39.15133,"Dover, DE",-75.50578,Buffalo Wild Wings,False,$$,3.0,46,
2927,American (Traditional),Sports Bars,Burgers,39.183903,"Dover, DE",-75.5320144,Applebee's Grill + Bar,False,$$,2.5,29,
2928,Bars,,,33.93853,"Moreno Valley, CA",-117.22967,Shark Bar,False,$,3.5,34,
2929,American (Traditional),Bars,,33.89901,"Moreno Valley, CA",-117.22541,Rene's Bar and Grill,False,$$,4.0,55,
2930,Pizza,Italian,Sports Bars,33.9167217,"Moreno Valley, CA",-117.2313135,"Big Guy's Pizza, Pasta And Sports Bar",False,$$,4.0,555,
2931,Cocktail Bars,Mexican,,33.9159647322082,"Moreno Valley, CA",-117.229600908386,El Rodeo,False,$$$,1.5,10,
2932,Bars,American (Traditional),Tex-Mex,33.93607,"Moreno Valley, CA",-117.18944,Chili's,False,$$,2.5,224,
2933,Lounges,Cocktail Bars,,33.6267143738743,"Glendale, AZ",-112.186785548721,Tony's Cocktail Lounge,False,$,4.0,37,
2934,American (Traditional),Pubs,Music Venues,33.626198,"Glendale, AZ",-112.186913,Kimmyz on Greenway Rock & Roll Bar & Grill,False,$,4.0,64,
2935,Sports Bars,American (Traditional),,33.5969623980272,"Glendale, AZ",-112.169466018677,Jimbo's Bar & Grill,False,$,4.0,131,
2936,Dive Bars,Karaoke,,33.583322,"Glendale, AZ",-112.201796,Marino's Cocktail Lounge,False,$,4.0,20,
2937,Sports Bars,Karaoke,American (Traditional),33.6385602504015,"Glendale, AZ",-112.187611833215,Cheers Tavern,False,$,3.5,45,
2938,Dive Bars,,,33.6114,"Glendale, AZ",-112.1686049,Copper Door Bar,False,$,3.5,18,
2939,American (Traditional),Sandwiches,Beer Bar,33.6386904,"Glendale, AZ",-112.2235687,Rock Bottom Restaurant & Brewery,False,$$,3.5,311,
2940,Pool Halls,Hookah Bars,Lounges,33.5962499,"Glendale, AZ",-112.2015591,Silver Q Hookah Lounge and Billiards,False,$$,4.5,20,
2941,Dive Bars,,,33.6111682612946,"Glendale, AZ",-112.170395660444,Copper Door,False,$,2.5,2,
2942,Sports Bars,Cocktail Bars,Pubs,33.58165,"Glendale, AZ",-112.22153,Neighbors,False,$,3.0,19,
2943,Sports Bars,Karaoke,,33.583934,"Glendale, AZ",-112.203656,Enoch's Sports Lounge,False,$,3.0,33,
2944,American (Traditional),Sports Bars,Burgers,33.582484,"Glendale, AZ",-112.185713,Applebee's Grill + Bar,False,$$,2.5,94,
2945,Pizza,Sports Bars,Chicken Wings,33.6370840151319,"Glendale, AZ",-112.201583191886,Il Primo Pizza & Wings,False,$$,3.5,75,
2946,Tex-Mex,Bars,,33.63768,"Glendale, AZ",-112.22524,Chili's,False,$$,3.5,56,
2947,Lounges,Cocktail Bars,,36.15124,"Nashville, TN",-86.79404,The Patterson House,False,$$,4.5,1037,
2948,Cocktail Bars,Speakeasies,,36.142935,"Nashville, TN",-86.791587,Old Glory,False,$$,4.0,123,
2949,Cocktail Bars,,,36.1549949645996,"Nashville, TN",-86.7744140625,Bar Sovereign,False,$$,4.5,65,
2950,Music Venues,Dive Bars,American (Traditional),36.161029,"Nashville, TN",-86.778007,Robert's Western World,False,$,4.5,684,
2951,American (New),Bars,Sandwiches,36.143036,"Nashville, TN",-86.767485,Hemingway's Bar & Hideaway,False,$$,4.0,179,
2952,Music Venues,Lounges,,36.1609,"Nashville, TN",-86.77828,Tootsie's Orchid Lounge,False,$$,3.5,780,
2953,Lounges,Venues & Event Spaces,,36.15009,"Nashville, TN",-86.78176,"UP, a rooftop lounge",False,$$,3.5,129,
2954,Karaoke,Dive Bars,,36.12735,"Nashville, TN",-86.76724,Santa's Pub,False,$,4.0,151,
2955,"Beer, Wine & Spirits",Beer Bar,,36.1248266,"Nashville, TN",-86.7762561,Craft Brewed,False,$$,4.5,131,
2956,Cocktail Bars,American (New),,36.1432,"Nashville, TN",-86.76693,Bastion,False,$$,4.5,144,
2957,American (New),Bars,Pizza,36.16225,"Nashville, TN",-86.7757,The Stillery,False,$$,4.5,1683,
2958,Cocktail Bars,American (New),Seafood,36.164652,"Nashville, TN",-86.778809,Skull's Rainbow Room,False,$$,4.5,590,
2959,Bars,American (Traditional),Sushi Bars,36.161954,"Nashville, TN",-86.7743538,Acme Feed & Seed,False,$$,4.0,1390,
2960,American (New),Cocktail Bars,Sports Bars,36.15091,"Nashville, TN",-86.797,Tavern,False,$$,4.0,1034,
2961,Bars,Burgers,Tacos,36.16051,"Nashville, TN",-86.77732,Nudie's Honky Tonk,False,$$,4.0,158,
2962,Music Venues,,,36.15258,"Nashville, TN",-86.78444,The Station Inn,False,$,4.5,175,
2963,Bars,American (Traditional),,36.1612488959469,"Nashville, TN",-86.7761591076851,Jason Aldean's Kitchen & Rooftop Bar,False,$$,3.5,276,
2964,Cocktail Bars,,,36.152442,"Nashville, TN",-86.784145,L.A. Jackson,False,$$,4.0,134,
2965,Bars,Barbers,,36.1430924840765,"Nashville, TN",-86.7684761185185,The Blockhouse,False,$$,5.0,8,
2966,Social Clubs,American (Traditional),Lounges,36.158383,"Nashville, TN",-86.767779,Pinewood Social,False,$$,4.0,1368,
2967,American (New),Cocktail Bars,Comfort Food,36.16077,"Nashville, TN",-86.7811399,The Bridge,False,$$,4.0,17,
2968,Breweries,Venues & Event Spaces,Beer Tours,36.1503993,"Nashville, TN",-86.7761828,Tennessee Brew Works,False,$$,4.5,254,
2969,Music Venues,,,36.13705,"Nashville, TN",-86.77836,The Basement,False,$,4.0,62,
2970,Beer Bar,,,36.1527625410421,"Nashville, TN",-86.7851827417743,Hops & Crafts Taproom,False,$,4.0,113,
2971,Bars,Music Venues,,36.1615777642899,"Nashville, TN",-86.7753694443613,Bootleggers Inn,False,$,4.0,92,
2972,Breweries,,,36.15113,"Nashville, TN",-86.78199,Yazoo Brewing Company,False,$,4.5,382,
2973,Music Venues,Bars,,36.16165,"Nashville, TN",-86.77649,Whiskey Bent Saloon,False,$$,4.0,156,
2974,Cajun/Creole,Jazz & Blues,Lounges,36.1517117,"Nashville, TN",-86.7800742,Rudy's Jazz Room,False,$$,4.5,75,
2975,Pubs,Beer Bar,,36.156701,"Nashville, TN",-86.783869,Flying Saucer,False,$$,4.0,452,
2976,Dive Bars,,,36.13685,"Nashville, TN",-86.8011,The Villager Tavern,False,$,4.0,60,
2977,Dive Bars,Pool Halls,,36.1399694,"Nashville, TN",-86.7636221,Tin Dog Tavern,False,$,4.0,16,
2978,Dive Bars,,,36.149600982666,"Nashville, TN",-86.7966613769531,Losers Bar and Grill,False,$,3.0,137,
2979,Southern,Pubs,,36.151356,"Nashville, TN",-86.79772,The Row,False,$$,4.0,1140,
2980,Cocktail Bars,,,36.14274,"Nashville, TN",-86.76832,Flamingo Cocktail Club,False,$$,4.0,12,
2981,Breweries,Beer Bar,Beer Tours,36.15036,"Nashville, TN",-86.77949,Jackalope Brewing Company - The Den,False,$,4.0,229,
2982,Southern,Piano Bars,Cocktail Bars,36.1608929,"Nashville, TN",-86.7752321,FGL House,False,$$,3.5,430,
2983,Cajun/Creole,Jazz & Blues,,36.1644533,"Nashville, TN",-86.778836,Bourbon Street Blues & Boogie Bar,False,$$,4.0,305,
2984,Mexican,Bars,,36.1237424511334,"Nashville, TN",-86.789593735582,Bartaco,False,$$,4.5,979,
2985,Lounges,,,36.1555591,"Nashville, TN",-86.7802861,L27 Rooftop Bar,False,$$$,3.0,74,
2986,Bars,Music Venues,,36.1607004,"Nashville, TN",-86.7782313,Legends Corner,False,$$,4.0,197,
2987,American (Traditional),Pubs,,36.1511478001708,"Nashville, TN",-86.8045267736107,Hurry Back,False,$,4.0,83,
2988,Bars,Burgers,Sandwiches,36.1534615,"Nashville, TN",-86.748291,Twin Kegs II,False,$,4.5,9,
2989,Cocktail Bars,,,29.76212,"Houston, TX",-95.36121,High & Dry,False,$$,4.5,70,
2990,Beer Gardens,Beer Bar,Music Venues,29.73492,"Houston, TX",-95.37477,Axelrad,False,$$,4.5,855,
2991,Cocktail Bars,Speakeasies,Venues & Event Spaces,29.7619988,"Houston, TX",-95.3612549,Tongue-Cut Sparrow,False,$$,4.5,87,
2992,Pubs,Venues & Event Spaces,,29.76498,"Houston, TX",-95.33388,The New Potato,False,$,4.5,65,
2993,Cocktail Bars,Beer Gardens,,29.7414294032242,"Houston, TX",-95.3795076380634,Wooster's Garden,False,$$,4.5,476,
2994,Beer Gardens,Wine Bars,,29.77507,"Houston, TX",-95.37211,Spring Street Beer & Wine Garden,False,$$,4.5,95,
2995,Cocktail Bars,Wine Bars,Lounges,29.7634760060468,"Houston, TX",-95.3599555045366,Lilly & Bloom,False,$$,4.0,49,
2996,Dive Bars,Lounges,,29.7535284,"Houston, TX",-95.3636109,Dirt Bar,False,$,4.0,101,
2997,Bars,Arcades,Comic Books,29.7522031,"Houston, TX",-95.3555475,Neil's Bahr,False,$,4.5,185,
2998,Wine Bars,Whiskey Bars,,29.7633728,"Houston, TX",-95.3612154,Public Services Wine & Whisky,False,$$,4.5,115,
2999,Bars,,,29.7422027448905,"Houston, TX",-95.3509176989653,East End Hardware,False,$,4.5,77,
3000,Dive Bars,Pool Halls,,29.759390238998,"Houston, TX",-95.363706579181,Sunny's Bar,False,$,4.5,96,
3001,Bars,Music Venues,American (Traditional),29.7502708,"Houston, TX",-95.3595825,The Rustic,False,$$,4.0,225,
3002,Beer Gardens,Sports Bars,,29.751737,"Houston, TX",-95.3546836,Pitch 25 Beer Park,False,$$,4.0,175,
3003,Cocktail Bars,Whiskey Bars,,29.7537668,"Houston, TX",-95.3635231,Reserve 101,False,$$,4.0,128,
3004,Bars,,,29.76137,"Houston, TX",-95.36237,Frank's Backyard,False,$$,4.0,48,
3005,Cocktail Bars,,,29.7635098,"Houston, TX",-95.3607178,Houston Watch Co,False,$$,4.5,60,
3006,Bars,Music Venues,Venues & Event Spaces,29.78554,"Houston, TX",-95.36813,The Raven Tower,False,$$,3.5,73,
3007,Whiskey Bars,Beer Bar,Cocktail Bars,29.7452043103768,"Houston, TX",-95.3735140232802,Mongoose Versus Cobra,False,$$,4.0,326,
3008,Cocktail Bars,Music Venues,,29.7620602,"Houston, TX",-95.3612595,The Nightingale Room,False,$$,4.0,73,
3009,Cocktail Bars,Cajun/Creole,Tiki Bars,29.747526,"Houston, TX",-95.337898,Voodoo Queen Daiquiri Dive,False,$$,4.0,145,
3010,Cocktail Bars,Venues & Event Spaces,Whiskey Bars,29.7635624470272,"Houston, TX",-95.3598787263036,The Cottonmouth Club,False,$$,5.0,15,
3011,Food Court,Beer Gardens,,29.76038,"Houston, TX",-95.36162,Conservatory,False,$$,4.5,447,
3012,Cocktail Bars,Lounges,,29.7613067626953,"Houston, TX",-95.3618469238281,The Boulevardier,False,$$,4.0,23,
3013,American (New),Music Venues,Breakfast & Brunch,29.7544629017867,"Houston, TX",-95.3614359686478,MKT BAR,False,$$,4.0,540,
3014,Music Venues,Bars,Comedy Clubs,29.7491967953476,"Houston, TX",-95.3569319844246,The Secret Group,False,$$,4.0,49,
3015,Bars,,,29.7623005,"Houston, TX",-95.3613281,The Original OKRA Charity Saloon,False,$$,4.0,259,
3016,Irish Pub,Beer Bar,,29.7490352410066,"Houston, TX",-95.3782102838159,Jack & Ginger's,False,$$,4.5,34,
3017,Coffee & Tea,Pizza,Cocktail Bars,29.7467267366316,"Houston, TX",-95.3580480587744,Around the Corner,False,$$,4.5,161,
3018,Cocktail Bars,Tapas/Small Plates,Whiskey Bars,29.7676141,"Houston, TX",-95.3779718,Julep,False,$$,4.0,319,
3019,Beer Bar,,,29.74004,"Houston, TX",-95.379395,The Brass Tap,False,$$,4.5,24,
3020,Bars,Venues & Event Spaces,,29.74298,"Houston, TX",-95.37562,Nouveau Antique Art Venue,False,$$,4.0,253,
3021,Pubs,,,29.781852722168,"Houston, TX",-95.3890686035156,Public House Heights,False,$$,4.0,83,
3022,Cocktail Bars,Dance Clubs,,29.74624,"Houston, TX",-95.37304,Gravity,False,$$,4.0,13,
3023,Pubs,,,29.768158554979,"Houston, TX",-95.3809082508087,Darkhorse Tavern,False,$,4.0,57,
3024,Bars,Venues & Event Spaces,Performing Arts,29.759575046722,"Houston, TX",-95.3541269694787,Rec Room,False,$$,4.5,11,
3025,Cocktail Bars,American (Traditional),,29.754551,"Houston, TX",-95.3582,High Dive,False,$$,4.0,4,
3026,Bars,Music Venues,,29.76192,"Houston, TX",-95.361367,notsuoH,False,$,3.5,67,
3027,Pubs,Burgers,Cocktail Bars,29.7675296294074,"Houston, TX",-95.3793103247881,Henderson Heights,False,$$,4.5,78,
3028,Cocktail Bars,Mexican,,29.7620197966518,"Houston, TX",-95.3612599099258,The Pastry War,False,$$,4.0,297,
3029,Cocktail Bars,Gastropubs,Wine Bars,29.760608,"Houston, TX",-95.362771,Lawless Spirits & Kitchen,False,$$,4.0,59,
3030,American (New),Gastropubs,Cocktail Bars,29.763046,"Houston, TX",-95.3615717,Hearsay Market Square,False,$$,4.0,1584,
3031,Cocktail Bars,Beer Bar,,41.9160385131836,"Chicago, IL",-87.6866683959961,Remedy,False,$$,4.5,74,
3032,Bars,,,41.8836582360222,"Chicago, IL",-87.6482920288361,Fox Bar,False,$$,4.5,70,
3033,American (New),Cocktail Bars,,41.909095,"Chicago, IL",-87.677829,The Violet Hour,False,$$,4.0,2100,
3034,Cocktail Bars,,,41.9251040358586,"Chicago, IL",-87.7010438078388,The Pink Squirrel,False,$$,4.5,76,
3035,Bars,,,41.91039503401,"Chicago, IL",-87.6785549999718,Tapster,False,$$,4.5,173,
3036,Bars,,,41.93237,"Chicago, IL",-87.65792,Delilah's,False,$,4.5,485,
3037,Bars,,,41.90283,"Chicago, IL",-87.68073,Queen Mary Tavern,False,$$,4.5,74,
3038,Bars,,,41.8982104,"Chicago, IL",-87.6865939,EZ Inn,False,$,4.5,55,
3039,Bars,Sports Clubs,,41.9132184109759,"Chicago, IL",-87.6819386327085,The Royal Palms Shuffleboard Club,False,$$,4.5,72,
3040,Dive Bars,,,41.9189,"Chicago, IL",-87.68783,O's Tap,False,$,5.0,24,
3041,Pubs,Sports Bars,Cocktail Bars,41.9249687194824,"Chicago, IL",-87.6630249023438,The Arrogant Frog Bar,False,$$,4.5,65,
3042,Cocktail Bars,Cabaret,Jazz & Blues,41.90298,"Chicago, IL",-87.67079,Bordel,False,$$,4.0,138,
3043,Pubs,Coffee & Tea,,41.9176,"Chicago, IL",-87.67979,The Map Room,False,$$,4.0,754,
3044,Beer Bar,,,41.9098596489117,"Chicago, IL",-87.6763864489499,Links Taproom,False,$$,4.5,225,
3045,Pubs,Cocktail Bars,,41.9198670200347,"Chicago, IL",-87.6803989999877,Charleston,False,$$,4.0,192,
3046,Cocktail Bars,Distilleries,,41.8872146774598,"Chicago, IL",-87.677706175897,Rhine Hall Distillery,False,$$,4.5,60,
3047,Lounges,Music Venues,Cocktail Bars,41.8995106,"Chicago, IL",-87.6969527,The California Clipper,False,$$,4.0,347,
3048,Dive Bars,Beer Gardens,,41.901296107314,"Chicago, IL",-87.6745942609487,Happy Village,False,$,4.0,257,
3049,Bookstores,Cocktail Bars,Sports Bars,41.9219975256493,"Chicago, IL",-87.6650943962952,"Kibbitznest Books, Brews & Blarney",False,$,5.0,109,
3050,Dive Bars,,,41.925350189209,"Chicago, IL",-87.7008056640625,The Native,False,$,4.5,28,
3051,Cocktail Bars,,,41.9319451,"Chicago, IL",-87.7018058,The Ladies' Room,False,$$$,4.5,33,
3052,Cocktail Bars,Beer Bar,,41.9250095435773,"Chicago, IL",-87.6972445833682,Spilt Milk,False,$$,4.0,69,
3053,Bars,Arcades,Venues & Event Spaces,41.9066169104279,"Chicago, IL",-87.6716816425323,Emporium Wicker Park,False,$,4.0,546,
3054,Bars,Coffee & Tea,,41.9133977392589,"Chicago, IL",-87.648525880951,Front Bar,False,$$,4.5,36,
3055,Tiki Bars,,,41.9321549,"Chicago, IL",-87.7071975,Lost Lake,False,$$,4.0,488,
3056,Music Venues,Bars,,41.92544,"Chicago, IL",-87.70095,The Whistler,False,$$,4.0,583,
3057,Lounges,Cocktail Bars,,41.9242172241211,"Chicago, IL",-87.6989364624023,The Heavy Feather,False,$$,4.0,69,
3058,Music Venues,Bars,,41.91387,"Chicago, IL",-87.66254,The Hideout,False,$,4.0,216,
3059,Dive Bars,,,41.92479,"Chicago, IL",-87.67062,Liar's Club,False,$,4.0,145,
3060,Breweries,American (New),Burgers,41.8962684049794,"Chicago, IL",-87.6713814117853,Forbidden Root,False,$$,4.5,385,
3061,Lounges,Dive Bars,,41.89897,"Chicago, IL",-87.6872999,Sportsman's Club,False,$$,4.0,114,
3062,Bars,Izakaya,,41.8841513653687,"Chicago, IL",-87.6484478840348,Booze Box,False,$$,4.0,146,
3063,Beer Bar,,,41.9211288,"Chicago, IL",-87.6941778,Navigator Taproom,False,$$,4.5,111,
3064,Cocktail Bars,,,41.9265,"Chicago, IL",-87.6978,Todos Santos,False,$$,5.0,20,
3065,Cocktail Bars,,,41.88717,"Chicago, IL",-87.65184,Waydown,False,$$,4.0,74,
